article_id,score
2,0.1857211417292373
4,0.17985219961078297
10,0.043894673145370294
13,0.15103905105399498
26,0.016565860658593327
27,0.4285189919083996
30,0.050851774173281745
36,0.062392523376851236
54,0.07283306562066806
60,0.003089274275362619
64,0.2077873304912562
67,0.08132548325366233
68,0.22107348949972236
71,0.03502827597483044
72,0.049121911486042516
81,0.13120966741960755
82,0.1780592149512269
83,0.035186279541682026
87,0.03358219795298428
91,0.027966257875347508
92,0.0930423867394938
93,0.09735280050888652
97,0.08811351407717406
102,0.11055768112631884
103,0.051367033928758604
106,0.06893018120082718
111,0.0505201616791496
113,0.015158917016152528
115,0.08267030013554752
117,0.05594439990608283
118,0.0801063013160534
121,0.09581618934978575
122,0.0782983806730052
127,0.30635799514453543
128,0.0703860966220122
129,0.11595436201731983
130,0.05389912586013738
133,0.3077790561212728
137,0.016796603071448767
142,0.03718341345097831
144,0.2092755774975943
148,0.042986994196334234
151,0.21718170543702853
153,0.028174765298554002
162,0.038301382267997446
163,0.024093107275921132
165,0.36916678796583363
168,0.07639655554291054
170,0.033285381812269664
174,0.02616136300022973
175,0.17688360185722343
177,0.007714768087657748
183,0.2565646902452997
184,0.09251592501715612
188,0.31796519057427725
190,0.04668698310556113
191,0.13265864665765786
195,0.018639653098982207
197,0.023751947642957818
198,0.08383037842726698
201,0.08419491760360728
204,0.04695349225209102
209,0.09263413292021497
212,0.03790510101864538
217,0.05092240297114547
227,0.012346444850503954
229,0.013369090629414992
231,0.18974202712810673
234,0.047979654492692925
235,0.0711576758532634
236,0.07333097036264453
251,0.18927808516485567
256,0.17039707029721124
264,0.10289551557720066
267,0.1151649173479726
276,0.07022066730689286
277,0.06013738486101304
282,0.05439210610427628
286,0.03572715389202875
292,0.03595218658167385
296,0.08028913425406271
301,0.006318897029363117
306,0.01774683173915313
308,0.39931680882726894
315,0.09944805331691026
321,0.23214131210445466
322,0.1052046449374371
324,0.0591926644313647
335,0.056820003126699624
338,0.05393751283308192
339,0.01860073272111499
341,0.3286598003339704
