article_id,score
2,0.22987050349186583
4,0.28311284486715593
10,0.05254575616756866
13,0.20985464967068418
26,0.02664920376394305
27,0.29282559814624487
30,0.10706116146504704
36,0.031481612199973995
54,0.09722081976236917
60,0.0815405052113821
64,0.3709322222696718
67,0.25080783132913703
68,0.09662295538099526
71,0.13516635466887503
72,0.08992695168372764
81,0.0519872851481023
82,0.14634849549493506
83,0.06735813499877802
87,0.20067275179940844
91,0.02683739143147599
92,0.04475151632907134
93,0.09496389575363717
97,0.060231865637548655
102,0.07221671149165698
103,0.026477972964768365
106,0.1082193708167339
111,0.056583843244911065
113,0.06100879015771985
115,0.047218982112734204
117,0.026105566708030045
118,0.07575626159734469
121,0.38352917943085435
122,0.085620227098463
127,0.41074927929590027
128,0.05998332922407028
129,0.1365242424335825
130,0.18639167204007148
133,0.10313658415983376
137,0.12340717683219758
142,0.07744038165729478
144,0.15806525102203053
148,0.184511392180055
151,0.3239149866435544
153,0.0927578810694606
162,0.04409823637956659
163,0.02662674361909632
165,0.25964635916363893
168,0.1817140397355917
170,0.08068766712389976
174,0.03553462910206247
175,0.18902774305686745
177,0.09864615205443436
183,0.21805756041983976
184,0.0786350622865122
188,0.23148452998476163
190,0.0352706923989466
191,0.07205569097381848
195,0.029359611417298943
197,0.07436460057004776
198,0.05357581674849262
201,0.06891652160262696
204,0.07629778608944457
209,0.25676989631703057
212,0.06689157595381102
217,0.0438888191581593
227,0.01507790483436745
229,0.06978900106314727
231,0.2845246599472587
234,0.0606611205779367
235,0.020056903118405148
236,0.060054735957448424
251,0.1601035303648611
256,0.1150829236932046
264,0.06129490524798008
267,0.08962432371640025
276,0.07348632301067157
277,0.14768045483731687
282,0.13867356312554005
286,0.035806166470803556
292,0.11631921849984315
296,0.04139357711516732
301,0.030726024601374333
306,0.07240562481530814
308,0.37242839838207403
315,0.15999714354531278
321,0.1359887766582443
322,0.3572874856159787
324,0.15703358166302742
335,0.08426507092676296
338,0.08137548000772575
339,0.023051449106858336
341,0.0886606092306763
342,0.12673830362990787
345,0.047868148983880886
350,0.020838213653001942
357,0.07738227481322549
359,0.3434855097224839
367,0.04909072412769543
372,0.06656274121917675
374,0.03632240319475895
381,0.04613499506158703
385,0.040996872626657355
395,0.174193869029646
405,0.024173455214296622
406,0.12980641045283067
411,0.12611786711777526
420,0.10909182606908882
421,0.03676251518835618
422,0.14038443679985943
432,0.025268890695161056
438,0.020759963482452223
443,0.038508960975293216
447,0.1321262301076312
453,0.04077333023712247
454,0.07656951341817124
458,0.10098035731223422
463,0.023651651423574293
466,0.27278656689463426
467,0.07090625954260582
470,0.0831725989459232
471,0.16600259232317083
473,0.25786855904808903
476,0.017378963689448648
477,0.2606202571298022
486,0.11965437315581978
493,0.03650485874485856
494,0.09689363007929297
495,0.10568378980597744
497,0.05528623664878834
499,0.19576190818032083
502,0.06033705518926214
504,0.5327262274854884
506,0.030485932274605092
507,0.15446900940801436
519,0.05838782165897011
523,0.061631962101958815
524,0.18239739159890808
526,0.2109827817620534
529,0.27243394351515143
537,0.02329933815078872
545,0.3326236883453811
548,0.06359027669675979
550,0.023696137085403787
553,0.10312384073428306
559,0.4161256136127305
561,0.09045002524643686
562,0.023998931472106362
567,0.09603967547892887
568,0.12983801137285017
577,0.020328316354927163
581,0.07959061695961504
587,0.020440269874371714
590,0.0333669470695853
593,0.11881300928200347
595,0.16106356016360557
602,0.20925737294213845
603,0.009070834328740477
608,0.10458219153890048
609,0.19120457344671987
611,0.034590999358409834
617,0.11048302299021981
619,0.02870798309356115
621,0.04328110937749766
623,0.2690829382754802
625,0.1761029198460047
627,0.2984710376106622
628,0.18749392225894512
629,0.2686206886267196
633,0.23369145891808
634,0.19492143048670615
635,0.1441015938990281
640,0.023013872956167573
644,0.20858976008452645
674,0.27449578953462106
678,0.10572486917624437
683,0.01624466897014964
686,0.08242644624878899
690,0.015681276873877516
691,0.0765882922786681
696,0.08139227657909809
705,0.11997727691332664
707,0.30289626244196166
709,0.05917887897795093
716,0.09329314487658043
717,0.06321581202547233
718,0.04335523605984325
719,0.018356374734816345
721,0.02695773714234003
731,0.15098021821915888
733,0.0814336106058917
734,0.03507564245026934
735,0.08374895506674143
742,0.24591010657500406
744,0.017827478489994494
746,0.13331650648168297
747,0.2029852015428603
748,0.3350468688103396
749,0.13041429569184693
755,0.041932603705486494
766,0.10928898443830298
768,0.05056095501343254
770,0.05608070054220279
771,0.18810297690027766
776,0.07614761432780613
793,0.23899173361921433
805,0.04487887003852933
810,0.0398982270623907
813,0.24901595178821173
823,0.07358472414664084
824,0.07634301013547784
826,0.2625095735266989
830,0.035064401634942906
834,0.10282172526129565
839,0.028213035377062847
841,0.07814646060438415
843,0.08720577100100853
845,0.17161980785351283
849,0.07137991488880559
850,0.15090117417839163
852,0.3025848723658078
856,0.09790150138310635
860,0.2718554000280657
864,0.05908294645714208
874,0.029512098445982144
876,0.1725992367399582
878,0.158309913920601
879,0.2570777845388323
882,0.05299420360529691
884,0.1088272875003541
885,0.25636699623424086
886,0.06575780573560923
895,0.18880493221203523
897,0.018172928531282648
902,0.04173384093734149
906,0.07578937855581037
916,0.028598476737525504
919,0.037412350391861214
928,0.08626815038365358
931,0.05029789725859193
932,0.024944890834482175
934,0.13626548828366655
935,0.2278409635513885
937,0.14965527501885523
938,0.21431274471597606
945,0.2942023642813192
950,0.0648714736298616
954,0.28344577387859154
965,0.20669036682002165
967,0.06088756530476158
969,0.26275471895476993
972,0.10617364043446761
975,0.030451649794398856
977,0.017930461047272833
981,0.1733528305456262
991,0.058051359347581113
993,0.03723558552211967
998,0.0330125241226805
1001,0.18715095342812174
1007,0.021837924092845656
1008,0.15482210843486635
1011,0.2719834477568633
1014,0.16386620176313121
1017,0.17245485290155146
1022,0.024465233976993024
1025,0.08751706270758892
1027,0.055275284568766854
1035,0.18262198083684542
1036,0.0633456642087043
1049,0.12854553564791973
1051,0.01306163251040795
1068,0.03220076273764458
1070,0.21378611516965218
1073,0.35888677361640264
1075,0.21005635896660446
1082,0.07298536669100697
1083,0.09386632909162795
1086,0.07028672602936696
1087,0.15999031166965813
1094,0.04774291291321884
1102,0.02438507255966292
1108,0.04150230740896497
1111,0.2851375912092613
1121,0.06375154954911048
1124,0.3272003732694845
1137,0.20835347760870299
1138,0.09283407528251386
1139,0.08199701121084658
1142,0.02575049466464021
1146,0.02406706740120925
1149,0.04152203185708256
1151,0.21075780639521868
1153,0.07069583152413149
1155,0.06535944829033452
1158,0.12818484772014016
1159,0.07557354378380123
1164,0.11653673515364442
1165,0.15404831074127856
1169,0.1241406446757952
1181,0.14106970083500836
1186,0.012640984814360717
1187,0.06788937071747364
1189,0.07220220127327441
1195,0.02478647230974958
1197,0.06071407745673735
1198,0.07013780156315798
1203,0.08176976893018562
1211,0.035779380305373504
1212,0.09172153393090904
1213,0.32504156864959327
1214,0.22584606280962796
1216,0.07026982872254132
1219,0.1080169278653601
1236,0.10707645161877302
1240,0.4391971984706099
1241,0.13522727913786242
1243,0.17265535077138314
1246,0.0823454148656526
1254,0.03288433716174678
1260,0.03281273073891168
1265,0.06475219403780559
1267,0.0895479786612113
1268,0.16768710037697693
1270,0.3431741398535883
1274,0.10640693272781246
1275,0.058662105257699854
1283,0.10395917684055973
1284,0.014665919640727542
1287,0.01578217087559736
1293,0.21419344803620466
1296,0.08783226819763719
1297,0.14648966280330414
1300,0.010597897765563828
1303,0.019313026087208154
1304,0.1512934092585927
1310,0.25981437275809965
1311,0.04106175788146011
1315,0.06325713274305345
1319,0.280960390890582
1328,0.28067515931665227
1332,0.16785471273637992
1333,0.21017950789853743
1335,0.09002909969672189
1340,0.06467786502443065
1341,0.11445226608462064
1347,0.06904569127856973
1348,0.030814650933945368
1350,0.07174169701859578
1355,0.09664899474411319
1362,0.1365044177042719
1365,0.03047689027530843
1367,0.0645254061564257
1370,0.16768432824810442
1376,0.11154910278213159
1381,0.22519425797242604
1383,0.16064889690162656
1386,0.16830634042677162
1389,0.20701663164509332
1391,0.15947896747325982
1395,0.11224981100822372
1397,0.11794315743744045
1398,0.0616182566515374
1403,0.18653072260115022
1407,0.1698129624510571
1410,0.051814794573665966
1418,0.04447206986904215
1419,0.0987906943159398
1422,0.12471000675126105
1426,0.16750588329609287
1427,0.14984415502881546
1428,0.04433902207695389
1435,0.023475553849000148
1438,0.0868512208128648
1445,0.13144602053718665
1447,0.027218053274754756
1452,0.03617510489346552
1453,0.0649804783688996
1455,0.1160873820198613
1456,0.030323354134753396
1457,0.04417994146884592
1458,0.06594119324798901
1459,0.05818885823338738
1461,0.20162235054213884
1463,0.09689668968009128
1464,0.0549847113434258
1467,0.05022817156238698
1473,0.16575237552996114
1474,0.24596096078776955
1478,0.05763612393668084
1483,0.09346085310170554
1485,0.07285803529105829
1487,0.047638791181364465
1488,0.019658950523678973
1494,0.18755055110555355
1516,0.024632062488747566
1517,0.07764965435480588
1526,0.26494057223034045
1528,0.020174663813797827
1541,0.06592888926183794
1542,0.31499145344109636
1548,0.07543911377578093
1553,0.2040000651220827
1564,0.382479774077189
1566,0.0632360748708172
1567,0.16243871436766338
1571,0.28109660992152946
1576,0.029433982319457916
1581,0.03218828144083338
1589,0.054837187342443604
1590,0.35360867456749
1593,0.025711256057955264
