article_id,score
2,0.1831431320754769
4,0.24952729150307829
10,0.09894622093570277
13,0.2227485477134489
26,0.0292615909370138
27,0.3099496713011016
30,0.18957070827130368
36,0.08208931781147479
54,0.08882955310446353
60,0.05439240247330534
64,0.354673432030012
67,0.0849401990147052
68,0.17371933696779282
71,0.06847954434128621
72,0.05453869734669144
81,0.1394639449751075
82,0.23217868049557333
83,0.055627971657972786
87,0.2217506652323804
91,0.03900846921328011
92,0.05271016900999266
93,0.08783604554177545
97,0.11889917997102403
102,0.07217477467554834
103,0.04993189859552258
106,0.07925898500847399
111,0.07109568009825624
113,0.08181600192459196
115,0.1523644356886529
117,0.04448294766284925
118,0.11309618498905141
121,0.2683550896590552
122,0.07058606339558164
127,0.25231195457576666
128,0.041330656009953795
129,0.08688042627423993
130,0.17744730881597812
133,0.22042264551956461
137,0.11148793876541495
142,0.10792833719804658
144,0.19466664631065903
148,0.13112132253782105
151,0.2512157110272346
153,0.07459048892852288
162,0.04540430648905655
163,0.062226314026973394
165,0.2058010773902665
168,0.17902847570499308
170,0.1025640287160427
174,0.05279217235343528
175,0.3293515606264476
177,0.07528664670247909
183,0.32609358527110044
184,0.13346810165098613
188,0.15441519063427045
190,0.04991305613956062
191,0.08427910556073324
195,0.03434743700196444
197,0.06927147569888713
198,0.12292497946957497
201,0.09563725984244974
204,0.07579216799848291
209,0.254324826899435
212,0.061366869550110344
217,0.06331658244566937
227,0.04423520959761595
229,0.07086536886960008
231,0.24126151607697793
234,0.06002809567854976
235,0.05195288902662564
236,0.08348510938558475
251,0.19885934251777804
256,0.13823393536466574
264,0.10268003854431164
267,0.2338239069602096
276,0.05644090112417705
277,0.12073778825672644
282,0.061257217514704206
286,0.05904615507660129
292,0.14260140474180752
296,0.06050588535840661
301,0.035450609347962694
306,0.06982994782566015
308,0.24720027539853567
315,0.20921361911406194
321,0.15044734886427133
322,0.10084788616399529
324,0.12549043270563226
335,0.06237996209108837
338,0.07495545158318917
339,0.044861516673145176
341,0.12099537502082902
342,0.10637892608412085
345,0.07061074277387609
350,0.02692012755274161
357,0.08308619487182763
359,0.4524374924067578
367,0.06516600768723989
372,0.06485048893415316
374,0.0724457033783039
381,0.047673158530385486
385,0.06555152553800563
395,0.11659428947034554
405,0.03263339519677789
406,0.049502165317544755
411,0.14479283058043688
420,0.19768750733099358
421,0.05529799210746165
422,0.16218283322421745
432,0.056579378638535016
438,0.05285951793047945
443,0.06038774064542493
447,0.14090268769389583
453,0.08629418426028954
454,0.1133237454723038
458,0.05598165121611442
463,0.04786423760462416
466,0.20747953403463476
467,0.13343933204120628
470,0.05417192271412825
471,0.0613678323659622
473,0.17311918707073454
476,0.03091467136302627
477,0.10458200349107899
486,0.16217763562355003
493,0.06578225867749352
494,0.07157111823199039
495,0.18106155377286678
497,0.09570422149620902
499,0.1304216082705205
502,0.1551055822490589
504,0.28337024700477653
